Cause,Type,Year,Data Redundancy,Total Deaths,Source,Page at Source,Source URL,Cluster
Antraks,1,2012,8.0,0.0,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Antraks,1,2013,7.0,1.0,Profil Kesehatan Indonesia Tahun 2013,158,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf,0.0
Antraks,1,2013,7.0,1.0,Profil Kesehatan Indonesia Tahun 2013,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf,0.0
Antraks,1,2013,7.0,1.0,Profil Kesehatan Indonesia Tahun 2014,164,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf,0.0
Antraks,1,2013,7.0,1.0,Profil Kesehatan Indonesia Tahun 2015,200,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Antraks,1,2013,7.0,1.0,Profil Kesehatan Indonesia Tahun 2016,194,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Antraks,1,2013,7.0,1.0,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Antraks,1,2013,7.0,1.0,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Antraks,1,2014,5.0,0.0,Profil Kesehatan Indonesia Tahun 2014,164,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf,0.0
Antraks,1,2014,5.0,3.0,Profil Kesehatan Indonesia Tahun 2015,200,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Antraks,1,2014,5.0,3.0,Profil Kesehatan Indonesia Tahun 2016,194,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Antraks,1,2014,5.0,3.0,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Antraks,1,2014,5.0,3.0,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Antraks,1,2015,4.0,0.0,Profil Kesehatan Indonesia Tahun 2015,200,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Antraks,1,2015,4.0,0.0,Profil Kesehatan Indonesia Tahun 2016,194,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Antraks,1,2015,4.0,0.0,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Antraks,1,2015,4.0,0.0,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Antraks,1,2016,3.0,0.0,Profil Kesehatan Indonesia Tahun 2016,194,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Antraks,1,2016,3.0,0.0,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Antraks,1,2016,3.0,0.0,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Antraks,1,2017,2.0,1.0,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Antraks,1,2017,2.0,1.0,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Antraks,1,2018,1.0,0.0,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Avian Influenza (Flu Burung),1,2003,2.0,0.0,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Avian Influenza (Flu Burung),1,2003,2.0,0.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Avian Influenza (Flu Burung),1,2004,2.0,0.0,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Avian Influenza (Flu Burung),1,2004,2.0,0.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Avian Influenza (Flu Burung),1,2005,12.0,13.0,Profil Kesehatan Indonesia Tahun 2006,54,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Avian Influenza (Flu Burung),1,2005,12.0,13.0,Profil Kesehatan Indonesia Tahun 2007,91,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,0.0
Avian Influenza (Flu Burung),1,2005,12.0,13.0,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Avian Influenza (Flu Burung),1,2005,12.0,13.0,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Avian Influenza (Flu Burung),1,2005,12.0,13.0,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Avian Influenza (Flu Burung),1,2005,12.0,13.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Avian Influenza (Flu Burung),1,2005,12.0,13.0,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf,0.0
Avian Influenza (Flu Burung),1,2005,12.0,13.0,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf,0.0
Avian Influenza (Flu Burung),1,2005,12.0,13.0,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Avian Influenza (Flu Burung),1,2005,12.0,13.0,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Avian Influenza (Flu Burung),1,2005,12.0,13.0,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Avian Influenza (Flu Burung),1,2005,12.0,13.0,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Avian Influenza (Flu Burung),1,2006,12.0,45.0,Profil Kesehatan Indonesia Tahun 2006,54,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Avian Influenza (Flu Burung),1,2006,12.0,45.0,Profil Kesehatan Indonesia Tahun 2007,91,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,0.0
Avian Influenza (Flu Burung),1,2006,12.0,45.0,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Avian Influenza (Flu Burung),1,2006,12.0,45.0,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Avian Influenza (Flu Burung),1,2006,12.0,45.0,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Avian Influenza (Flu Burung),1,2006,12.0,45.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Avian Influenza (Flu Burung),1,2006,12.0,45.0,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf,0.0
Avian Influenza (Flu Burung),1,2006,12.0,45.0,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf,0.0
Avian Influenza (Flu Burung),1,2006,12.0,45.0,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Avian Influenza (Flu Burung),1,2006,12.0,45.0,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Avian Influenza (Flu Burung),1,2006,12.0,45.0,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Avian Influenza (Flu Burung),1,2006,12.0,45.0,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Avian Influenza (Flu Burung),1,2007,11.0,37.0,Profil Kesehatan Indonesia Tahun 2007,91,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,0.0
Avian Influenza (Flu Burung),1,2007,11.0,37.0,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Avian Influenza (Flu Burung),1,2007,11.0,37.0,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Avian Influenza (Flu Burung),1,2007,11.0,37.0,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Avian Influenza (Flu Burung),1,2007,11.0,37.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Avian Influenza (Flu Burung),1,2007,11.0,37.0,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf,0.0
Avian Influenza (Flu Burung),1,2007,11.0,37.0,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf,0.0
Avian Influenza (Flu Burung),1,2007,11.0,37.0,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Avian Influenza (Flu Burung),1,2007,11.0,37.0,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Avian Influenza (Flu Burung),1,2007,11.0,37.0,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Avian Influenza (Flu Burung),1,2007,11.0,37.0,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Avian Influenza (Flu Burung),1,2008,10.0,20.0,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Avian Influenza (Flu Burung),1,2008,10.0,20.0,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Avian Influenza (Flu Burung),1,2008,10.0,20.0,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Avian Influenza (Flu Burung),1,2008,10.0,20.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Avian Influenza (Flu Burung),1,2008,10.0,20.0,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf,0.0
Avian Influenza (Flu Burung),1,2008,10.0,20.0,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf,0.0
Avian Influenza (Flu Burung),1,2008,10.0,20.0,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Avian Influenza (Flu Burung),1,2008,10.0,20.0,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Avian Influenza (Flu Burung),1,2008,10.0,20.0,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Avian Influenza (Flu Burung),1,2008,10.0,20.0,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Avian Influenza (Flu Burung),1,2009,9.0,19.0,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Avian Influenza (Flu Burung),1,2009,9.0,19.0,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Avian Influenza (Flu Burung),1,2009,9.0,19.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Avian Influenza (Flu Burung),1,2009,9.0,19.0,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf,0.0
Avian Influenza (Flu Burung),1,2009,9.0,19.0,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf,0.0
Avian Influenza (Flu Burung),1,2009,9.0,19.0,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Avian Influenza (Flu Burung),1,2009,9.0,7.0,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Avian Influenza (Flu Burung),1,2009,9.0,19.0,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Avian Influenza (Flu Burung),1,2009,9.0,19.0,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Avian Influenza (Flu Burung),1,2010,8.0,7.0,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Avian Influenza (Flu Burung),1,2010,8.0,7.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Avian Influenza (Flu Burung),1,2010,8.0,7.0,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf,0.0
Avian Influenza (Flu Burung),1,2010,8.0,7.0,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf,0.0
Avian Influenza (Flu Burung),1,2010,8.0,7.0,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Avian Influenza (Flu Burung),1,2010,8.0,10.0,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Avian Influenza (Flu Burung),1,2010,8.0,7.0,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Avian Influenza (Flu Burung),1,2010,8.0,7.0,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Avian Influenza (Flu Burung),1,2011,7.0,10.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Avian Influenza (Flu Burung),1,2011,7.0,10.0,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf,0.0
Avian Influenza (Flu Burung),1,2011,7.0,10.0,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf,0.0
Avian Influenza (Flu Burung),1,2011,7.0,10.0,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Avian Influenza (Flu Burung),1,2011,7.0,9.0,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Avian Influenza (Flu Burung),1,2011,7.0,10.0,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Avian Influenza (Flu Burung),1,2011,7.0,10.0,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Avian Influenza (Flu Burung),1,2012,7.0,9.0,Profil Kesehatan Indonesia Tahun 2012,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,0.0
